English,Fon
"Then Peter said, “Ananias, how is it that Satan has so filled your heart that you have lied to the Holy Spirit and have kept for yourself some of the money you received for the land? ","Piyɛ́ɛ ka kanbyɔ́ ɛ ɖɔ: “Ananíyasi! Aniwú Satáan gɔ́ ayi mɛ nú we mɔ̌, bó zɔ́n bɔ a ɖe akwɛ́ e a dǒ sa ayǐkúngban ɔ́ ná ɔ́ kpo, bó wá ɖo nǔvú ɖó nú Yɛsinsɛn wɛ? "
"Didn't it belong to you before it was sold? And after it was sold, wasn't the money at your disposal? What made you think of doing such a thing? You have not lied to men but to God.” ","Hwenu e a ma ko sa ayǐkúngban ɔ́ ǎ ɔ́, towe wɛ é nyí ǎ cé? Ée a ka wá sa ɔ́, akwɛ́ tɔn ɔ́, é má nyí towe wɛ é nyí a? Fítɛ́ a ka ba ayi hízíhízí mɔ̌hun sín? Gbɛtɔ́ lɛ́ɛ wɛ a ɖǒ nǔvú ná ǎ, Mawu wɛ a ɖǒ nǔvú ná.” "
"When Ananias heard this, he fell down and died. And great fear seized all who heard what had happened. ","Ée Ananíyasi se xó énɛ́ ɔ́, é jɛ ayǐ, bó kú cúɖúɖú, bɔ xɛsi ɖaxó ɖé jɛ mɛ e se nǔ énɛ́ e jɛ lɛ́ɛ bǐ jí. "
"Then the young men came forward, wrapped up his body, and carried him out and buried him. ","Dɔ̌nkpɛvú e ɖo fínɛ́ lɛ́ɛ sí te, bó bú avɔ dó cyɔ tɔn, lobo sɔ́ ɛ yi ɖi. "
"About three hours later his wife came in, not knowing what had happened. ","É bló ganxixo atɔn mɔ̌, bɔ asi tɔn lɔmɔ̌ wá xwetɔ́n; é ka ko se nǔ e jɛ ɔ́ ǎ. "
"Peter asked her, “Tell me, is this the price you and Ananias got for the land?” “Yes,” she said, “that is the price.” ","Piyɛ́ɛ ka ylɔ́ ɛ, bó kanbyɔ́ ɛ ɖɔ: “Akwɛ́ élɔ́ wɛ mi sa ayǐkúngban mitɔn yí a? Đɔ nú mǐ.” É ka yí gbe ɖɔ: “Ɛɛn, mɔ̌ jɛ́n mǐ sa yí hǔn.” "
"Peter said to her, “How could you agree to test the Spirit of the Lord? Look! The feet of the men who buried your husband are at the door, and they will carry you out also.” ","Ée é ɖɔ mɔ̌ ɔ́, Piyɛ́ɛ ɖɔ n'i ɖɔ: “Nɛ̌ ka gbɔn bɔ hwi kpódó asú towe kpó blá ɖɔ, bó jló ná ba do nú Yɛ Aklúnɔ tɔn kpɔ́n mɔ̌? Đǒtó; mɛ e ɖi asú towe lɛ́ɛ nɛ́ ɖo xwé gbe byɔ́ wɛ nɛ́; yě ná sɔ́ hwi lɔmɔ̌ yi ɖi.” "
"At that moment she fell down at his feet and died. Then the young men came in and, finding her dead, carried her out and buried her beside her husband. ","Tɛn tɔn mɛ tlóló ɔ́, nyɔ̌nu ɔ́ jɛ ayǐ ɖo Piyɛ́ɛ sá mɛ, bó kú. Ée dɔ̌nkpɛvú lɛ́ɛ byɔ́ xwé gbe ɔ́, yě mɔ cyɔ tɔn, bó ka sɔ́ é lɔmɔ̌ yi ɖi ɖó asú tɔn kpá. "
Great fear seized the whole church and all who heard about these events. ,"Bɔ xɛsi ɖaxó ɖé jɛ agun nǔɖitɔ́ lɛ́ɛ tɔn ɔ́ bǐ jí, bó jɛ mɛ e se nǔ énɛ́ e jɛ lɛ́ɛ bǐ jí. "
The apostles performed many miraculous signs and wonders among the people. And all the believers used to meet together in Solomon's Colonnade. ,"Mawu jlɛ́ nǔ gěgé, bó ɖe nǔdábaɖa gěgé xlɛ́ gbɔn mɛsɛ́dó lɛ́ɛ jí, ɖo togun ɔ́ mɛ. Nǔɖitɔ́ lɛ́ɛ bǐ nɔ́ nɔ kpɔ́ ɖo Salomɔ́ɔ gba jí. "
"No one else dared join them, even though they were highly regarded by the people. ","Mɛɖěvo sɔ́ nɔ́ glá gɔ́ nú yě ǎ; lo ɔ́, togun ɔ́ yí wǎn nú yě ɖésú. "
"Nevertheless, more and more men and women believed in the Lord and were added to their number. ","Mɛ e ɖo nǔ ɖi nú Aklúnɔ wɛ lɛ́ɛ ɖo kpɔ́ su d'é jí wɛ, ɖo súnnu mɛ, ɖo nyɔ̌nu mɛ. "
"As a result, people brought the sick into the streets and laid them on beds and mats so that at least Peter's shadow might fall on some of them as he passed by. ","Bɔ mɛ lɛ́ɛ nɔ́ zé azinzɔnnɔ yětɔn lɛ́ɛ wá ɖó ali lɛ́ɛ xo; yě nɔ́ tɛ́ yě dó akánma jí, bó nɔ́ lɛ́ tɛ́ yě dó zan jí bónú Piyɛ́ɛ wá xweyǐgbe ɔ́, yɛ tɔn ná gbɛ́ gbɔn mɛ ɖěe jí ɖo yě mɛ vɔ́vɔ́. "
"Crowds gathered also from the towns around Jerusalem, bringing their sick and those tormented by evil spirits, and all of them were healed. ","Mɛ gěgé nyi ahwan sín to e yá Jeluzalɛ́mu lɛ́ɛ lɔ mɛ, bó nɔ́ kplá azinzɔnnɔ lɛ́ɛ, kpódó mɛ e yɛ nyanya ɖo tagba dó ná wɛ lɛ́ɛ kpán wá, bɔ azɔn nɔ gbɔ nú yě bǐ. "
"Then the high priest and all his associates, who were members of the party of the Sadducees, were filled with jealousy. ","Vɔ̌sánú-xwlémawutɔ́ ɖaxó ɔ́ kpódó mɛ e ɖo kpɔ́ xá ɛ lɛ́ɛ bǐ kpó jɛ wǔ hwan jí, bó sí te dó mɛsɛ́dó lɛ́ɛ jí. Mɛ e ɖo kpɔ́ xá ɛ lɛ́ɛ wɛ nyí Saduseɛn lɛ́ɛ. "
They arrested the apostles and put them in the public jail. ,"Yě wlí yě dó gankpá mɛ, fí e è nɔ wlí mɛ kpaa lɛ́ɛ sú dó é. "
But during the night an angel of the Lord opened the doors of the jail and brought them out. ,"Lo ɔ́, ée zǎn kú ɔ́, wɛnsagun Aklúnɔ tɔn ɖokpó hun gankpá ɔ́ sín hɔn lɛ́ɛ, bó kplá yě jɛ hɔnto, bó ɖɔ nú yě ɖɔ: "
"“Go, stand in the temple courts,” he said, “and tell the people the full message of this new life.” ","“Mi yi cí sinsɛnxɔ mɛ, bó jlá Wɛn Ɖagbe Mawu tɔn e nɔ ná gbɛ mɛ é bǐ togun ɔ́.” "
"At daybreak they entered the temple courts, as they had been told, and began to teach the people. When the high priest and his associates arrived, they called together the Sanhedrin–the full assembly of the elders of Israel–and sent to the jail for the apostles. ","Ée yě se mɔ̌ ɔ́, yě fɔ́n zǎn yi sinsɛnxɔ mɛ, bó jɛ nǔ kplɔ́n mɛ lɛ́ɛ jí. Vɔ̌sánú-xwlémawutɔ́ ɖaxó ɔ́, kpódó mɛ e ɖo kpɔ́ xá ɛ lɛ́ɛ kpó ka ylɔ́ Izlayɛ́li tomɛxó lɛ́ɛ bónú yě ná bló toxóɖɔgbɛ́ ɔ́ sín kplé. Ée yě kplé ɔ́, yě sɛ́ mɛ dó ɖɔ è nǐ yi kplá mɛsɛ́dó lɛ́ɛ wá sín gankpá mɛ. "
"But on arriving at the jail, the officers did not find them there. So they went back and reported, ","Ée sɔ́ja lɛ́ɛ yi ɔ́, yě sɔ́ mɔ yě ɖo gankpá ɔ́ mɛ ǎ, bó lɛ́ kɔ bó wá ɖó gbe ɖɔ: "
"“We found the jail securely locked, with the guards standing at the doors; but when we opened them, we found no one inside.” ","“Mǐ mɔ hɔn lɛ́ɛ bǐ ɖo súsú ganjí, bó mɔ sɔ́ja ɖo hɔn lɛ́ɛ jí; ée mǐ ka hun hɔn lɛ́ɛ ɔ́, mǐ mɔ mɛ ɖěbǔ ɖo xɔ ɔ́ mɛ ǎ.” "
"On hearing this report, the captain of the temple guard and the chief priests were puzzled, wondering what would come of this. ","Ée sinsɛnxɔcɔ́tɔ́ lɛ́ɛ sín gǎn, kpódó vɔ̌sánú-xwlémawutɔ́gán lɛ́ɛ kpán se mɔ̌ ɔ́, yě bǔ ayǐ ɖo mɛsɛ́dó énɛ́ lɛ́ɛ sín xó kpódó nǔ e ná wá jɛ gúdo lɛ́ɛ kpó mɛ. "
"Then someone came and said, “Look! The men you put in jail are standing in the temple courts teaching the people.” ","Bɔ mɛ ɖě wá xwetɔ́n, bó ɖɔ nú yě ɖɔ: “Mɛ e mi wlí sú dó gankpá mɛ lɛ́ɛ nɛ́ ɖo sinsɛnxɔ mɛ, bó ɖo nǔ kplɔ́n togun ɔ́ wɛ nɛ́.” "
"At that, the captain went with his officers and brought the apostles. They did not use force, because they feared that the people would stone them. ","Bɔ sinsɛnxɔcɔ́tɔ́ lɛ́ɛ sín gǎn kpódó mɛ tɔn lɛ́ɛ kpán yí kplá mɛsɛ́dó lɛ́ɛ wá; yě ka kplá yě kpódó zǐngídi kpó ǎ, ɖó yě ɖo xɛsi ɖi wɛ ɖɔ togun ɔ́ táá wá nyi awǐnnyaglo dó hu émí. "
"Having brought the apostles, they made them appear before the Sanhedrin to be questioned by the high priest. ","Ée yě kplá mɛsɛ́dó lɛ́ɛ wá ɔ́, yě kplá yě yi toxóɖɔgbɛ́ ɔ́ nukɔn, bɔ vɔ̌sánú-xwlémawutɔ́ ɖaxó ɔ́ jɛ hwɛ tɛ́ xá yě jí ɖɔ: "
"“We gave you strict orders not to teach in this name,” he said. “Yet you have filled Jerusalem with your teaching and are determined to make us guilty of this man's blood.” ",“Mǐ má kó dó sɛ́n nú mi syɛ́nsyɛ́n ɖɔ mi ma sɔ́ kplɔ́n nǔ mɛ dó nya énɛ́ sín nyǐkɔ mɛ ó a? Énɛ́ nǔ e kplɔ́n mɛ wɛ mi ɖe ɔ́ ka gba kpé Jeluzalɛ́mu to ɔ́ bǐ mɛ nɛ́
Peter and the other apostles replied: “We must obey God rather than men! ,Piyɛ́ɛ kpódó mɛsɛ́dó lɛ́ɛ kpó ká yí gbe n'i ɖɔ: “È ɖó ná se tónú nú Mawu
The God of our fathers raised Jesus from the dead–whom you had killed by hanging him on a tree. ,"Mawu tɔ́gbó mǐtɔn lɛ́ɛ tɔn kó fɔ́n Jezu énɛ́ e midɛɛ lɛ́ɛ hu, hwenu e mi ká ɛ nyi aklúzu jí é. "
God exalted him to his own right hand as Prince and Savior that he might give repentance and forgiveness of sins to Israel. ,"Mawu sɔ́ ɛ ɖó ɖisí tɔn xwé, bó sɔ́ ɛ su, lobo sɔ́ ɛ axɔ́sú Mɛhwlɛ́ngántɔ́, nú é ná xlɛ́ ali Izlayɛ́li togun ɔ́, bónú Izlayɛ́li togun ɔ́ ná lɛ́ kɔ sín hwɛ tɔn lɛ́ɛ gúdo, bɔ Mawu ná sɔ́ hwɛ e é hu lɛ́ɛ kɛ ɛ. "
"We are witnesses of these things, and so is the Holy Spirit, whom God has given to those who obey him.” ",Mǐ nyí kúnnuɖetɔ́ nǔ énɛ́ lɛ́ɛ tɔn
"When they heard this, they were furious and wanted to put them to death. ","Ée toxóɖɔtɔ́ lɛ́ɛ se xó énɛ́ lɛ́ɛ ɔ́, xomɛ sin yě tlala, bɔ yě jló ná hu mɛsɛ́dó lɛ́ɛ. "
"But a Pharisee named Gamaliel, a teacher of the law, who was honored by all the people, stood up in the Sanhedrin and ordered that the men be put outside for a little while. ","Lo ɔ́, Falizyɛn ɖokpó ɖo yě mɛ hwenɛ́nu; è nɔ ylɔ́ ɛ ɖɔ Gamaliyɛ́li; sɛ́nkplɔ́nmɛtɔ́ ɖaxó ɖokpó wɛ é nyí, bɔ to ɔ́ bǐ nɔ́ sí i. Nya énɛ́ sí te ɖo toxóɖɔgbɛ́ ɔ́ mɛ, bó ɖe gbe ɖɔ è nǐ ɖe mɛsɛ́dó lɛ́ɛ tɔ́n hwɛ̌. "
"Then he addressed them: “Men of Israel, consider carefully what you intend to do to these men. ","Énɛ́ gúdo ɔ́, é ɖɔ nú toxóɖɔtɔ́ lɛ́ɛ ɖɔ: “Izlayɛ́li ví e mi, mi hɛn ayi dó nǔ e wa xá mɛ énɛ́ lɛ́ɛ gbé mi ja ɔ́ wú. "
"Some time ago Theudas appeared, claiming to be somebody, and about four hundred men rallied to him. He was killed, all his followers were dispersed, and it all came to nothing. ","É kó lín din ǎ, bɔ Tedasi sí te ɖo fí, bó ɖɔ émí jɛ́n tíin, bɔ súnnu mɛxó ná yi afɔwe (400) mɔ̌ xwedó e. È ka hu i, bɔ mɛ énɛ́ lɛ́ɛ bǐ gbadó, bɔ xó fó. "
"After him, Judas the Galilean appeared in the days of the census and led a band of people in revolt. He too was killed, and all his followers were scattered. ","Éyɛ́ gúdo ɔ́, Judási Galiléenu ɔ́ sí te, ɖo mɛxixa hwenu, bó dɔn ahwan dó éɖée jí; é lɔmɔ̌ kú, bɔ mɛ e xwedó e lɛ́ɛ bǐ gbadó. "
"Therefore, in the present case I advise you: Leave these men alone! Let them go! For if their purpose or activity is of human origin, it will fail. ","Din ɔ́, ma ɖɔ nú mi, mi ma sɔ́ kpɔ́n mɛ énɛ́ lɛ́ɛ ɖě sín jɛ jí ó; mi jó yě dó nú yě yi. Đó ényí tito yětɔn abǐ nǔwiwa yětɔn ɔ́, gbɛtɔ́ gɔ́n wɛ é gosín ɔ́, é ná sú dó. "
"But if it is from God, you will not be able to stop these men; you will only find yourselves fighting against God.” ","Lo ɔ́, é ka nyí ɖɔ Mawu sín nǔwiwa wɛ ɔ́, mi sixú kpé wú bó sú dó ǎ; mi cɔ́ miɖée, bó má tɔ́n ahwan Mawu ó.” "
"His speech persuaded them. They called the apostles in and had them flogged. Then they ordered them not to speak in the name of Jesus, and let them go. ","Ée é ɖɔ mɔ̌ ɔ́, yě bǐ yí gbe nú xó tɔn, bó ka ylɔ́ mɛsɛ́dó lɛ́ɛ, lobo zɔ́n bɔ è xo yě, bó dó sɛ́n nú yě ɖɔ yě má sɔ́ ɖɔ xó dó Jezu nyǐkɔ tamɛ ɖě ó, lobo jó yě dó. "
"The apostles left the Sanhedrin, rejoicing because they had been counted worthy of suffering disgrace for the Name. ","Mɛsɛ́dó lɛ́ɛ ka gosín toxóɖɔgbɛ́ ɔ́ nukɔn, bɔ xomɛ hun yě tlala, ɖó yě mɔ ɖɔ Mawu mɔ émí dó mɔ mɛ e jɛ xá ya ji dó Jezu nyǐkɔ mɛ é. "
"Day after day, in the temple courts and from house to house, they never stopped teaching and proclaiming the good news that Jesus is the Christ.In those days when the number of disciples was increasing, the Grecian Jews among them complained against the Hebraic Jews because their widows were being overlooked in the daily distribution of food. ","Ayǐhɔ́ngbe ayǐhɔ́ngbe ɔ́, yě nɔ́ gɔn nǔ kplɔ́n mɛ lɛ́ɛ ɖo sinsɛnxɔ mɛ mɛ kpó xwé lɛ́ɛ gbe kpó ǎ, yě ka nɔ́ gɔn Wɛn Ɖagbe e ɖɔ xó dó Jezu-Klísu wú ɔ́ jlá yě ǎ.Hwenɛ́nu ɔ́, ahwanvú lɛ́ɛ wá ɖo kpɔ́ sú d'é jí wɛ, bɔ Jwifu e nɔ xwedó walɔ Glɛ̌sinu lɛ́ɛ tɔn lɛ́ɛ wá jɛ nǔ hlún ɖɔ dó Jwifu e nɔ xwedó walɔ Eblée lɛ́ɛ tɔn lɛ́ɛ wú jí. Yě nɔ́ ɖɔ è nɔ dó vɛ̌ nú asúkúsi émítɔn lɛ́ɛ ɖo nǔmímá hwenu ayǐhɔ́ngbe ayǐhɔ́ngbe. "
"So the Twelve gathered all the disciples together and said, “It would not be right for us to neglect the ministry of the word of God in order to wait on tables. ","Énɛ́ wú wɛ mɛsɛ́dó wěwe lɛ́ɛ wá ylɔ́ ahwanvú lɛ́ɛ bǐ kplé, bó ɖɔ nú yě ɖɔ: “É jɛ xá ɖɔ mǐ ní jó Mawuxó jlájlá dó, bó wá yi ɖo nǔɖuɖu má wɛ ǎ. "
"Brothers, choose seven men from among you who are known to be full of the Spirit and wisdom. We will turn this responsibility over to them ","Énɛ́ ɔ́ wú ɔ́, nɔví ce lɛ́ɛ mi, mi gbɔ bo kpɔ́n miɖée mɛ, bó cyán súnnu tɛ́nwe e ɖó jijɔ ɖagbe, bɔ Yɛsinsɛn kpó nǔnywɛ́ kpó gɔ́ ayi mɛ ná lɛ́ɛ é, bónú mǐ ná sɔ́ yě ɖó azɔ̌ énɛ́ ɔ́ nu. "
and will give our attention to prayer and the ministry of the word.” ,"Énɛ́ ɔ́, mǐdɛɛ lɛ́ɛ ɔ́, mǐ ná kpé nukún dó ɖɛxixo kpódó Mawuxó jlájlá kpó wú.” "
"This proposal pleased the whole group. They chose Stephen, a man full of faith and of the Holy Spirit; also Philip, Procorus, Nicanor, Timon, Parmenas, and Nicolas from Antioch, a convert to Judaism. ","Xó énɛ́ nyɔ́ agun ɔ́ bǐ nukún mɛ, bɔ yě cyán mɛ tɛ́nwe élɔ́ lɛ́ɛ: Etyɛ́ni, nya nǔɖitɔ́ titewungbe ɖé wɛ, bɔ Yɛsinsɛn gɔ́ ayi mɛ n'i; Filípu kpó Plokɔ́ɔ kpó, Nikanɔ́ɔ kpó Timɔ́ɔ kpó, Pamɛnási kpódó Nikoláa Antyɔ́cinu e ko byɔ́ Jwifu lɛ́ɛ sín sinsɛn mɛ ɖ'ayǐ ɔ́ kpán. "
"They presented these men to the apostles, who prayed and laid their hands on them. ","Yě wá kplá yě mɛ tɛ́nwe lɛ́ɛ yi mɛsɛ́dó lɛ́ɛ gɔ́n, bɔ mɛsɛ́dó lɛ́ɛ xo ɖɛ, bó ɖó alɔ yě jí. "
"So the word of God spread. The number of disciples in Jerusalem increased rapidly, and a large number of priests became obedient to the faith. ","Mawuxó ɔ́ ka jɛ gbigba kpé jí, bɔ ahwanvú lɛ́ɛ ɖo kpɔ́ sú d'é jí wɛ ɖo Jeluzalɛ́mu, bɔ vɔ̌sánú-xwlémawutɔ́ wɔ̌buwɔ́bú ɖé lɛ́ɛ jɛ nǔ ɖi nú Jezu jí ɖo Jwifu lɛ́ɛ mɛ. "
"Now Stephen, a man full of God's grace and power, did great wonders and miraculous signs among the people. ","Mawu tún acɛ dó Etyɛ́ni jí, bó ná ɛ hlɔ̌nhlɔ́n, bɔ é nɔ́ ɖo nǔdábaɖa ɖe tɔ́n wɛ, bó nɔ́ ɖo nǔ ɖaxó ɖaxó lɛ́ɛ jlɛ́ wɛ ɖo togun ɔ́ tɛ́ntin. "
"Opposition arose, however, from members of the Synagogue of the Freedmen (as it was called)–Jews of Cyrene and Alexandria as well as the provinces of Cilicia and Asia. These men began to argue with Stephen, ","Jwifu ɖé lɛ́ɛ ka gosín kplɔ́ngbasá e è nɔ ylɔ́ ɖɔ “Kannumɔ e jɛ yěɖée sí lɛ́ɛ tɔn é” bó wá, bó jɛ nǔ dɔn xá Etyɛ́ni jí; to vovo mɛ wɛ Jwifu énɛ́ lɛ́ɛ gosín; mɛ ɖě gosín Silenɛ́ɛ, Alɛsándli, Silisíi kpódó Azíi yíkúngban jí kpó. "
but they could not stand up against his wisdom or the Spirit by whom he spoke. ,"Lo ɔ́, yě nɔ́ sixú nɔ te Etyɛ́ni nukɔn ǎ, ɖó é nɔ́ ɖo xó ɖɔ wɛ kpódó nǔnywɛ́ e Yɛsinsɛn ná ɛ ɔ́ kpó. "
"Then they secretly persuaded some men to say, “We have heard Stephen speak words of blasphemy against Moses and against God.” ","Bɔ yě gbɔ bó dɔn mɛɖé lɛ́ɛ dó awo mɛ, bó ná akwɛ́ yě, bónú yě ná ɖó adingban dó Etyɛ́ni kɔ ɖɔ: “Mǐ se nya élɔ́ ɖo nu nylá dó Mawu kpódó Mɔyízi kpán wú wɛ.” "
So they stirred up the people and the elders and the teachers of the law. They seized Stephen and brought him before the Sanhedrin. ,"Xó énɛ́ e yě kpá ɖɔ ɔ́ zɔ́n bɔ togun ɔ́ kpódó tomɛxó lɛ́ɛ kpó, kpódó sɛ́nkplɔ́nmɛtɔ́ lɛ́ɛ kpán bǐ xo zǐn, bó zɔn Etyɛ́ni jí bó wlí, lobo kplá ɛ hɛn yi toxóɖɔgbɛ́ ɔ́ nukɔn. "
"They produced false witnesses, who testified, “This fellow never stops speaking against this holy place and against the law. ","Yě lɛ́ kplá kúnnu-agɔɖetɔ́ ɖěvo lɛ́ɛ wá, bɔ yě ɖɔ: “Nya élɔ́ nɔ́ gɔn nu nylá dó sinsɛnxɔ mímɛ́ mǐtɔn élɔ́ kpódó Mɔyízi sɛ́n ɔ́ kpán wú ǎ. "
For we have heard him say that this Jesus of Nazareth will destroy this place and change the customs Moses handed down to us.” ,"Đó mǐ se bɔ é ɖɔ Jezu Nazalɛ́tinu ɔ́ ná gba sinsɛnxɔ ɔ́, lobo ná húzú hwɛndo e Mɔyízi ɖó ayǐ nú mǐ é.” "
"All who were sitting in the Sanhedrin looked intently at Stephen, and they saw that his face was like the face of an angel.Then the high priest asked him, “Are these charges true?” ","Mɛ e ɖo ayǐjínjɔ́n ɖo toxóɖɔgbɛ́ ɔ́ mɛ lɛ́ɛ bǐ bɔ nukún nyi Etyɛ́ni wú, bɔ nukún mɛ tɔn cí wɛnsagun Mawu tɔn lɛ́ɛ sín nukún mɛ ɖɔhun ɖo yě nukún mɛ.Vɔ̌sánú-xwlémawutɔ́ ɖaxó ɔ́ kanbyɔ́ Etyɛ́ni ɖɔ: “Nǔ nyí mɔ̌ nǔgbó a?” "
"To this he replied: “Brothers and fathers, listen to me! The God of glory appeared to our father Abraham while he was still in Mesopotamia, before he lived in Haran. ","Bɔ Etyɛ́ni yí xó, bó ɖɔ: “Nɔví ce lɛ́ɛ mi, tɔ́ ce lɛ́ɛ mi, mi ɖótó mì. Mawu susunɔ ɔ́ tɔ́n dó tɔ́gbó mǐtɔn Ablaxámu jí hwenu e é kpo ɖo Mɛzopotamíi, bó ma kó yi sá xwé ɖó Haláani ǎ é, "
"‘Leave your country and your people,’ God said, ‘and go to the land I will show you.’ ","bó ɖɔ n'i ɖɔ: ‘Tɔ́n sín to towe mɛ; tɔ́n sín hɛ̌nnumɔ towe lɛ́ɛ mɛ, bó yi to e un ná xlɛ́ we ɔ́ mɛ.’ "
"“So he left the land of the Chaldeans and settled in Haran. After the death of his father, God sent him to this land where you are now living. ","Nǔgbó ɔ́, Ablaxámu gosín Kaludéenu lɛ́ɛ tomɛ, bó wá sá xwé dó Haláani; ée tɔ́ tɔn kú gúdo ɔ́, Mawu ɖe e sín fínɛ́, bó sɔ́ ɛ wá to e mɛ mi ɖe din é mɛ. "
"He gave him no inheritance here, not even a foot of ground. But God promised him that he and his descendants after him would possess the land, even though at that time Abraham had no child. ","Mawu ná ayǐkúngban ɖěbǔ Ablaxámu ɖo tomɛ fí ǎ; ayǐkúngban alɔbá ɖokpó vɔ́vɔ́ nyí étɔn ǎ. Lo ɔ́, Mawu dó akpá n'i ɖɔ émí ná ná ɛ to ɔ́, bɔ é ná wá nyí vǐvú tɔn lɛ́ɛ lɔ tɔn, có Ablaxámu ka ko ji vǐ ɖěbǔ hwenɛ́nu ǎ. "
"God spoke to him in this way: ‘Your descendants will be strangers in a country not their own, and they will be enslaved and mistreated four hundred years. ","Mawu ka lɛ́ ɖɔ n'i ɖɔ: ‘Vǐvú towe lɛ́ɛ ná yi cí mɛ ɖěvo tomɛ, bɔ è nǎ sɔ́ yě dó ɖó kannumɔ, lobo ná dó ya nú yě xɔ xwe afɔwe (400). "
"But I will punish the nation they serve as slaves,’ God said, ‘and afterward they will come out of that country and worship me in this place.’ ","Amɔ̌, un ná ɖɔ hwɛ xá akɔta e mɛ yě ná nyí kannumɔ ɖe é. Énɛ́ gúdo ɔ́, yě ná gosín to ɔ́ mɛ, bó ná wá sɛn mì ɖo fí.’ "
"Then he gave Abraham the covenant of circumcision. And Abraham became the father of Isaac and circumcised him eight days after his birth. Later Isaac became the father of Jacob, and Jacob became the father of the twelve patriarchs. ","Bɔ Mawu jɛ akɔ xá ɛ, bó sɔ́ adagbigbo dó ɖó akɔjijɛ énɛ́ sín wuntun. Énɛ́ ɔ́ wú wɛ hwenu e Ablaxámu ji Izáki ɔ́, é gbo ada n'i azǎn tɔn tántɔngɔ́ ɔ́ gbe. Ée Izáki lɔmɔ̌ ji Jakɔ́bu ɔ́, é gbo ada n'i, bɔ Jakɔ́bu gbo nú tɔ́gbó mǐtɔn wěwe lɛ́ɛ. "
"“Because the patriarchs were jealous of Joseph, they sold him as a slave into Egypt. But God was with him ","“Tɔ́gbó mǐtɔn énɛ́ lɛ́ɛ hwan wǔ dó nɔví yětɔn Jozɛ́fu, lobo sɔ́ ɛ yi sa, bɔ è kplá ɛ yi Ejípu; lo ɔ́, Mawu nɔ gǔdo tɔn, "
and rescued him from all his troubles. He gave Joseph wisdom and enabled him to gain the goodwill of Pharaoh king of Egypt,Fon
"“Then a famine struck all Egypt and Canaan, bringing great suffering, and our fathers could not find food. ","Adɔ ɖé ka tɔ́n ɖo Ejípu kpódó Kanáa kpó, bɔ mɛ bǐ jɛ ya ɖaxó ɖé mɛ, tɔ́gbó mǐtɔn lɛ́ɛ sɔ́ mɔ nǔɖé ná ɖu ǎ. "
"When Jacob heard that there was grain in Egypt, he sent our fathers on their first visit. ","Jakɔ́bu ka se ɖɔ jinukún ɖo Ejípu, lobo sɛ́ tɔ́gbó mǐtɔn lɛ́ɛ dó azɔn nukɔn tɔn ɔ́. "
"On their second visit, Joseph told his brothers who he was, and Pharaoh learned about Joseph's family. ","Azɔn wegɔ́ e é sɛ́ yě dó ɔ́, Jozɛ́fu ɖe éɖée xlɛ́ nɔví tɔn lɛ́ɛ, bɔ Ejípu xɔ́sú ɔ́ wá tunwun hɛ̌nnu e mɛ Jozɛ́fu gosín é. "
"After this, Joseph sent for his father Jacob and his whole family, seventy-five in all. ",Jozɛ́fu sɛ́ yě dó ɖɔ yě ní yi kplá tɔ́ émítɔn Jakɔ́bu ɔ́ kpódó hɛ̌nnumɔ tɔn lɛ́ɛ bǐ kpán wá nú émí
"Then Jacob went down to Egypt, where he and our fathers died. ","Jakɔ́bu wá yi Ejípu; fínɛ́ wɛ é kú ɖe, bɔ tɔ́gbó mǐtɔn lɛ́ɛ lɔmɔ̌ kú ɖo fínɛ́. "
Their bodies were brought back to Shechem and placed in the tomb that Abraham had bought from the sons of Hamor at Shechem for a certain sum of money. ,"È sɔ́ cyɔ yětɔn lɛ́ɛ yi Sikɛ́mu, bó ɖi yě dó yɔdo e Ablaxámu sɔ́ akwɛ́ dó xɔ ná ɖo Hamɔ́ɔ vǐ lɛ́ɛ sí é mɛ. "
